col0,col1,col2,col3,col4,col5,col6,col7,col8,is_centroid
39.55361,11.27307,37.82403,22.23638,1.41285,42.07961,22.72535,24.73073,29.06215,0
13.55843,14.13752,0.61278,32.46536,33.53123,15.08345,38.58837,10.61954,38.53960,0
35.01062,18.21837,16.93294,37.27570,47.46826,49.29743,43.92497,49.51381,38.49293,0
45.06100,14.82383,47.64119,27.14141,2.95500,35.33064,16.25693,6.58050,41.17664,0
16.57183,4.76826,39.18645,6.21497,33.82541,26.70336,42.69910,1.50719,36.70914,0
0.34136,9.66951,27.81814,3.79913,31.95056,20.25105,18.16490,35.54289,0.81610,0
7.39595,3.42665,3.67095,19.59952,28.41176,49.44959,23.52870,37.23027,5.41921,0
19.45910,2.75550,47.99127,22.52582,14.62975,39.56147,1.60542,46.17756,24.79187,0
45.24305,22.66487,29.69066,31.98675,26.08416,41.22088,13.21251,46.17693,0.40249,0
40.58799,22.65166,1.36443,36.56614,17.15719,11.61642,48.70129,49.25504,38.33760,0
16.34791,31.74974,27.66277,42.09049,42.38814,40.75402,28.65585,35.43798,42.51322,0
17.34276,17.75449,41.54551,22.97532,21.37259,15.75832,10.75057,32.90224,11.53080,0
35.47213,19.27045,41.95076,22.11172,29.39049,4.56192,45.75844,36.42016,10.00514,0
2.69492,5.38338,20.78400,16.94149,20.64428,5.84963,1.59818,48.57976,31.47238,0
6.30464,24.72725,26.65389,44.19175,43.80473,48.02478,6.44491,19.85932,40.56663,0
13.50743,49.87030,23.13519,23.85059,19.92441,29.44264,44.47545,7.02182,23.46807,0
14.21776,31.12914,38.35473,27.42552,29.27745,31.68587,14.84271,28.82181,47.23277,0
34.69300,19.55992,41.73156,3.94690,22.96286,6.92199,32.99552,18.38229,10.91739,0
47.17587,23.14962,24.32512,42.84233,42.38902,44.41388,25.34130,40.56516,35.98686,0
12.68946,23.12528,3.90447,40.26351,45.29766,24.01539,27.03324,43.48541,0.79884,0
18.79869,2.89741,19.47424,31.65104,24.78923,13.63984,15.70069,45.04154,17.18318,0
18.47743,0.77007,26.76083,2.69918,3.41247,4.87224,14.72402,37.24620,23.92571,0
7.95893,32.83120,30.17963,42.69527,44.98594,14.65279,41.87030,0.29894,4.83572,0
45.64778,28.03017,25.73830,7.40590,30.10707,7.47599,13.07580,41.70540,12.35844,0
42.40594,48.93045,25.89497,24.74227,48.02829,48.13857,2.74075,22.88204,31.87949,0
14.57660,32.41773,44.08644,19.24186,29.92393,12.25026,40.86828,38.21607,21.56009,0
16.41325,6.69902,37.39920,40.03954,13.35844,15.67095,15.25725,3.40562,2.77536,0
0.23173,31.17912,0.55407,2.72821,8.45271,9.60876,40.77061,28.35974,33.16164,0
7.03838,25.49605,3.89351,40.80037,13.51796,3.19675,28.57220,12.13891,9.25193,0
27.66910,0.22652,24.66624,47.31355,11.04352,17.53699,13.01292,23.47400,48.00157,0
12.62878,6.14611,42.71762,10.68914,39.72736,24.44601,21.75542,24.56834,31.46872,0
33.06165,42.26869,46.16449,40.91766,20.93063,2.74011,39.97326,6.33420,28.44782,0
37.41587,49.45567,33.05336,8.55501,32.70306,48.24839,47.94557,12.12576,14.17081,0
37.77703,37.27369,3.09279,31.20332,36.63849,29.96303,42.93327,46.79540,23.70851,0
34.53881,9.77818,6.65470,32.45482,1.32757,44.70073,44.84356,0.87206,21.42034,0
30.39593,1.58256,7.47060,28.83203,24.36633,19.49461,27.59205,49.57814,41.07775,0
13.30027,9.58416,41.67641,9.34364,48.93051,36.14718,48.84391,24.62975,7.97122,0
42.70010,0.47977,8.68553,41.29438,21.85879,22.20396,8.75998,10.08322,42.14848,0
33.37809,33.68358,4.71897,42.96607,19.73450,7.03076,36.62662,49.46095,25.69197,0
37.63726,24.45594,5.39758,23.69110,16.42396,43.22937,21.04442,13.51673,10.26402,0
28.89504,40.89582,16.21599,29.80971,13.03495,12.14638,32.95148,4.80723,31.86405,0
5.16766,17.48659,35.71045,21.20408,30.23271,11.43805,44.36520,4.80762,41.38723,0
41.86639,2.39944,14.26754,39.71001,29.80944,44.10197,47.75756,33.67305,27.13266,0
48.78178,2.79671,41.31823,8.78793,39.00980,5.93056,20.29444,37.85841,25.58973,0
18.80971,38.09075,45.08003,16.00974,12.71666,30.50000,48.00371,13.02578,39.42521,0
33.51566,48.93583,38.13537,16.94879,6.85001,36.08636,4.52486,14.97131,10.34734,0
49.25586,43.74154,20.32094,11.05800,9.87935,19.89420,0.90665,12.23442,11.60073,0
20.71033,41.07333,42.82059,23.84221,3.84799,31.20635,9.36490,8.08071,2.19940,0
24.92291,4.74942,33.67465,20.55005,48.82783,26.23597,26.09190,7.47443,12.95027,0
0.28889,34.93942,10.29460,24.16058,20.46273,40.58148,30.95412,9.48124,32.29458,0
41.90645,21.41660,36.50717,8.13382,22.13928,25.92475,41.82282,24.92745,34.25268,0
2.78165,42.79746,29.98586,26.06782,42.38688,42.21923,11.43378,24.37380,37.84096,0
14.22304,29.45006,43.64724,26.90305,22.54509,22.69083,2.03203,40.41929,13.80477,0
15.00664,34.31981,24.82188,45.23504,36.24908,41.97631,15.62262,2.46134,25.14718,0
43.76538,36.27209,14.75549,47.01031,8.74800,42.95843,39.50707,21.38030,23.30384,0
25.59365,30.13798,5.00457,47.65157,48.64254,22.30995,13.33418,7.33550,4.90353,0
32.05037,44.06677,42.76817,17.90844,22.38520,37.72802,21.79995,47.43215,37.41990,0
46.79313,3.09077,43.57860,44.52564,22.68323,0.95279,18.93087,35.69042,22.04139,0
38.15226,48.48587,39.15741,19.96764,35.29182,47.56028,6.19793,16.85581,4.79011,0
32.88222,20.54153,35.89224,43.21175,10.41775,30.82208,19.45289,24.95579,43.54908,0
42.94217,42.83048,30.71668,5.92852,9.96965,40.19746,12.32185,32.90749,41.32472,0
25.52046,40.52829,41.37265,1.40939,17.90164,42.03471,36.04153,41.75038,34.11834,0
37.81937,35.14157,6.15614,15.84042,35.99140,9.52273,12.92196,12.49141,23.35042,0
46.81049,20.75071,28.08524,15.82544,31.63595,49.61224,38.52449,33.82554,34.58410,0
48.78697,49.85624,23.61014,39.25505,16.94301,49.66493,46.66162,32.00040,7.77998,0
35.03211,22.06466,3.91076,32.14608,14.85429,5.96517,38.62270,27.05360,27.12534,0
20.65007,4.12232,15.47727,38.74218,13.03705,38.24235,5.52595,46.03493,10.94582,0
36.77741,48.48667,47.48620,18.86818,28.54107,40.08875,39.95305,10.56398,39.90940,0
35.27347,45.42934,19.80069,35.00607,31.63469,41.18776,11.29281,19.17936,13.40704,0
11.25442,27.87679,43.72444,35.37383,39.36256,10.27644,5.64447,49.40058,30.07177,0
44.34950,47.54436,28.97340,1.43157,14.33874,15.42435,31.38042,22.36290,9.62512,0
28.80046,0.10123,25.54461,0.02235,20.00310,35.35713,8.59104,34.57792,13.25394,0
40.53044,17.38190,22.28662,2.54415,41.96906,47.82426,11.31025,44.77076,40.19331,0
5.28964,43.88974,9.45331,44.34014,12.08141,45.60664,18.36744,36.97545,31.05562,0
21.83584,25.69847,40.15217,9.28937,5.69711,24.33528,46.22466,14.16523,16.32235,0
19.98296,39.74141,13.54962,38.95535,32.11527,16.67320,22.90895,7.65851,37.83261,0
7.60279,19.80944,21.06823,33.28293,32.37143,3.84456,12.57284,36.24497,22.14850,0
22.38034,47.18796,38.28282,21.94914,35.73843,9.30413,37.55528,18.78279,35.09781,0
29.92888,20.81452,34.04037,26.75814,19.90829,43.32411,44.63919,8.60852,35.60606,0
45.63909,18.40783,25.67961,27.12756,48.04370,47.13647,35.34125,35.99992,3.49427,0
47.76031,31.88611,47.43398,20.52290,5.30470,12.44553,47.07835,37.06507,16.64089,0
7.46280,48.66082,0.39181,6.08559,39.13482,19.43516,2.52097,13.86486,31.37327,0
45.68066,32.10211,6.44954,34.50046,8.05296,18.08491,11.97628,4.54612,48.51122,0
35.18237,24.52634,0.01008,5.24253,13.08982,15.05757,24.89570,19.16942,18.09117,0
12.31955,34.10175,29.50375,46.21738,17.44959,36.20049,43.97985,3.64290,45.37493,0
48.82363,1.24054,14.41230,14.06908,6.74855,18.37333,27.70060,33.54353,49.28785,0
14.18764,44.26028,27.61333,22.48001,25.76689,38.07761,45.32257,24.02100,30.73953,0
22.50146,8.05558,20.71439,37.25901,43.37350,17.87840,14.15395,35.02386,40.47109,0
13.57020,27.42662,21.82114,36.76178,1.21096,27.18627,29.39791,5.11817,17.26910,0
5.19259,28.31601,6.86113,45.63141,14.35464,0.52503,26.81686,23.24066,15.87873,0
4.96769,13.68121,6.97230,14.68140,6.73443,31.36252,10.90770,36.86671,10.13127,0
1.23046,18.66861,21.23685,4.90872,7.30596,32.58594,27.24455,46.56434,48.55102,0
38.04493,9.03105,3.71669,4.65757,48.93793,7.58315,17.69351,3.08527,41.96996,0
1.60471,46.00684,8.91233,48.21960,33.96566,26.79653,45.84592,24.48330,8.35422,0
8.09869,13.95956,4.89324,47.49160,3.39555,3.50091,45.02612,7.94563,8.16027,0
9.97440,33.26646,28.88110,29.40784,44.21441,4.91444,24.08549,36.41134,37.74409,0
17.73815,30.76246,34.47610,5.04301,44.24315,38.18033,7.67902,46.59609,27.97986,0
8.90966,48.74218,4.45063,14.55398,11.72403,45.40819,18.70864,42.73472,5.56265,0
14.86909,40.53441,9.40867,11.08653,7.14452,30.17291,13.71986,26.81624,37.31539,0
2.76891,49.13365,44.07105,23.13411,30.42251,0.19551,11.43285,19.59235,7.78740,0
31.98079,4.84283,7.91960,42.10656,39.86304,19.73881,28.33043,20.29023,42.07140,0
1.49886,5.86972,20.78356,48.01263,18.31702,7.21138,16.72531,29.03547,11.05282,0
11.69345,35.70188,33.29587,18.25658,2.39269,0.28924,7.08576,29.03712,20.12450,0
12.20667,48.84993,21.79413,5.28719,41.33348,49.74892,30.67698,12.76607,29.00438,0
5.09930,10.44455,31.25217,16.46909,11.84568,34.09054,2.82191,8.96024,37.95902,0
46.01601,22.51616,37.87718,9.11469,19.79954,11.18607,22.58998,37.22836,48.07909,0
20.82167,4.36837,45.21545,40.27736,1.39489,13.31896,23.20370,21.68160,27.45079,0
42.18714,30.65001,22.23992,0.09897,18.38100,8.39359,27.02462,21.53796,13.77893,0
2.05961,45.32771,41.12807,11.77903,5.33461,30.50373,48.92466,9.10731,5.33654,0
24.49615,27.43421,21.38746,9.46602,47.77358,27.81996,14.13924,42.69802,20.31465,0
